il,ilce,mahalle,lat,lon,silme_nedeni
BURDUR,MERKEZ,KAVAK ALTI (GÖKÇEBAĞ KÖYÜ),38.98386519999999,35.9531772,il_disi_duzeltilemedi
BURDUR,MERKEZ,KIŞLA,38.47181,29.19415,il_disi_duzeltilemedi
BURDUR,MERKEZ,KIŞLAOSB,37.0727354,41.2098748,il_disi_duzeltilemedi
BURDUR,MERKEZ,MANDIRA (ÇATAĞIL KÖYÜ),39.2288929,28.143623799999997,il_disi_duzeltilemedi
BURDUR,MERKEZ,MENDERES (BÜĞDÜZ KÖYÜ),41.1961494,32.3118194,il_disi_duzeltilemedi
BURDUR,MERKEZ,MEZARLIK (KAYAALTI KÖYÜ),37.566976,44.2924693,il_disi_duzeltilemedi
BURDUR,MERKEZ,MİTHAT PAŞA (KOZLUCA KÖYÜ),37.0215837,35.8257141,il_disi_duzeltilemedi
BURDUR,MERKEZ,ORTA (KAYAALTI KÖYÜ),41.0811163,36.82535879999999,il_disi_duzeltilemedi
BURDUR,MERKEZ,ORTA (İLYAS KÖYÜ),41.0811163,36.82535879999999,il_disi_duzeltilemedi
BURDUR,MERKEZ,OVA (KAYAALTI KÖYÜ),40.980891799999995,32.5262251,il_disi_duzeltilemedi
BURDUR,MERKEZ,OVA (ÇALLICA KÖYÜ),40.980891799999995,32.5262251,il_disi_duzeltilemedi
BURDUR,MERKEZ,OĞUZHAN (BÜĞDÜZ KÖYÜ),38.96889649999999,42.6245948,il_disi_duzeltilemedi
BURDUR,MERKEZ,PARK (KOZLUCA KÖYÜ),37.8703987,27.5967228,il_disi_duzeltilemedi
BURDUR,MERKEZ,SARAY (KOZLUCA KÖYÜ),37.5411289,41.72499659999999,il_disi_duzeltilemedi
BURDUR,MERKEZ,TEPE (CİMBİLLİ KÖYÜ),37.1446698,38.78961840000001,il_disi_duzeltilemedi
BURDUR,MERKEZ,Y.KÖKEZ (KÖKEZ KÖYÜ),38.2649579,33.2085956,il_disi_duzeltilemedi
BURDUR,MERKEZ,YAKA (ASKERİYE KÖYÜ),38.10135999999999,31.0400718,il_disi_duzeltilemedi
BURDUR,MERKEZ,YENİ CAMİ (ASKERİYE KÖYÜ),38.4254409,43.2579521,il_disi_duzeltilemedi
BURDUR,MERKEZ,YOL ALTI (GÖKÇEBAĞ KÖYÜ),38.32260000000001,26.768907599999995,il_disi_duzeltilemedi
BURDUR,MERKEZ,YUKARI (ÇALLICA KÖYÜ),37.3371721,41.885753799999996,il_disi_duzeltilemedi
BURDUR,MERKEZ,YUKARI SULUDERE (SULUDERE KÖYÜ),40.45554049999999,38.0532518,il_disi_duzeltilemedi
BURDUR,MERKEZ,YUKARI TEKKEÖNÜ (ASKERİYE KÖYÜ),39.35311900000001,35.679527,il_disi_duzeltilemedi
BURDUR,MERKEZ,ÇAY (İLYAS KÖYÜ),41.4284039,32.0729971,il_disi_duzeltilemedi
BURDUR,MERKEZ,ÇEŞMEÖNÜ (İLYAS KÖYÜ),41.06188579999999,39.2091383,il_disi_duzeltilemedi
BURDUR,MERKEZ,ÇUKURÇEŞME (ASKERİYE KÖYÜ),37.56529009999999,41.383716299999996,il_disi_duzeltilemedi
BURDUR,MERKEZ,İNSUYU (ÇATAĞIL KÖYÜ),38.698476899999996,32.7734574,il_disi_duzeltilemedi
BURDUR,YEŞİLOVA,BAHCELİEVLER,41.0030495,28.8657701,il_disi_duzeltilemedi
BURDUR,YEŞİLOVA,DEĞİRMEN,39.6312338,39.6175832,il_disi_duzeltilemedi
BURDUR,YEŞİLOVA,EMEK,38.5886885,43.9822186,il_disi_duzeltilemedi
BURDUR,YEŞİLOVA,MERKEZ,40.0371641,32.8970859,il_disi_duzeltilemedi
BURDUR,ÇAVDIR,ATATÜRK,37.1940781,33.1710843,il_disi_duzeltilemedi
BURDUR,ÇAVDIR,KOCAPINAR,37.532812,29.9823929,ilce_disi_duzeltilemedi
BURDUR,ÇAVDIR,MENEVŞELİK,36.3446229,30.1316007,il_disi_duzeltilemedi
BURDUR,ÇAVDIR,PAZAR,41.1802584,40.8868482,il_disi_duzeltilemedi
BURDUR,ÇAVDIR,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
BURDUR,ÇAVDIR,ÇINAR,37.7236768,40.4151087,il_disi_duzeltilemedi
BURDUR,ÇELTİKÇİ,CAMİİ,41.4320513,36.1487427,il_disi_duzeltilemedi
BURDUR,ÇELTİKÇİ,KONAK,37.6736006,44.066146,il_disi_duzeltilemedi
BURSA,GÜRSU,İSTİKLAL,36.2776331,32.3189553,il_disi_duzeltilemedi
BURSA,KARACABEY,ÇAVUŞ,40.5830556,29.4638889,il_disi_duzeltilemedi
BURSA,KARACABEY,ŞAHİNKÖY,40.061352,37.399113,il_disi_duzeltilemedi
BURSA,MUDANYA,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
BURSA,MUDANYA,ÖMERBEY,40.5728401,34.9073363,il_disi_duzeltilemedi
BURSA,NİLÜFER,DOĞANKÖY,37.3450468,28.1833027,il_disi_duzeltilemedi
BURSA,NİLÜFER,ÜÇEVLER,37.9981034,39.2829213,il_disi_duzeltilemedi
BURSA,İNEGÖL,BURHANİYE,40.570357,29.411714,il_disi_duzeltilemedi
BURSA,İNEGÖL,MADENKÖY,38.0959149,42.155381,il_disi_duzeltilemedi
BURSA,İNEGÖL,MESUDİYE,40.4635622,37.7735687,il_disi_duzeltilemedi
BURSA,İNEGÖL,TEKKEKÖY,37.576588,30.442239,il_disi_duzeltilemedi
BURSA,İNEGÖL,ÇAVUŞKÖY,40.2376539,28.1117044,ilce_disi_duzeltilemedi
BURSA,İNEGÖL,ÇİFTLİKKÖY,38.6764981,34.4932359,il_disi_duzeltilemedi
BİLECİK,BOZÜYÜK,KASIMPAŞA,38.7634912,30.5408076,il_disi_duzeltilemedi
BİLECİK,GÖLPAZARI,BAHÇELİEVLER,41.0030495,28.8657701,il_disi_duzeltilemedi
BİLECİK,GÖLPAZARI,İSMETPAŞA,40.1554108,28.17387,il_disi_duzeltilemedi
BİLECİK,MERKEZ,AN (VEZİRHAN BELDESİ),38.5490045,36.16256649999999,il_disi_duzeltilemedi
BİLECİK,MERKEZ,BAŞKÖY MERKEZ (BAŞKÖY KÖYÜ),39.123407199999995,34.60626419999999,il_disi_duzeltilemedi
BİLECİK,MERKEZ,BEYCE (BEYCE KÖYÜ),39.644825,28.410453999999998,il_disi_duzeltilemedi
BİLECİK,MERKEZ,ERTUĞRULGAZİ (VEZİRHAN BELDESİ),37.1790146,38.816600699999995,il_disi_duzeltilemedi
BİLECİK,MERKEZ,FATİH (BAYIRKÖY BELDESİ),37.914412799999994,40.2124262,il_disi_duzeltilemedi
BİLECİK,MERKEZ,GAZİ (BAYIRKÖY BELDESİ),38.2165872,35.44745199999999,il_disi_duzeltilemedi
BİLECİK,MERKEZ,GÖKPINAR (GÖKPINAR KÖYÜ),37.2777815,28.159209299999997,il_disi_duzeltilemedi
BİLECİK,MERKEZ,HÜRRİYET (GÜLÜMBE KÖYÜ),37.2340034,39.74837399999999,il_disi_duzeltilemedi
BİLECİK,MERKEZ,KURTULUŞ (GÜLÜMBE KÖYÜ),37.85009509999999,40.6625903,il_disi_duzeltilemedi
BİLECİK,MERKEZ,KURULAR (GÜLÜMBE KÖYÜ),38.78700729999999,36.2054229,il_disi_duzeltilemedi
BİLECİK,MERKEZ,KÖPRÜLÜ MEHMET PAŞA (VEZİRHAN BELDESİ),38.8140144,37.936552799999994,il_disi_duzeltilemedi
BİLECİK,MERKEZ,SARMAŞIK (BAYIRKÖY BELDESİ),41.860627799999996,34.3090029,il_disi_duzeltilemedi
BİLECİK,MERKEZ,TAŞÇILAR (TAŞÇILAR KÖYÜ),40.3593717,31.228485899999992,il_disi_duzeltilemedi
BİLECİK,MERKEZ,YENİ (VEZİRHAN BELDESİ),37.76644559999999,38.2573333,il_disi_duzeltilemedi
BİLECİK,MERKEZ,YENİKÖY (YENİKÖY KÖYÜ),37.9165849,40.19699119999999,il_disi_duzeltilemedi
BİLECİK,MERKEZ,YUNUSLAR (GÜLÜMBE KÖYÜ),39.1149579,29.482099599999998,il_disi_duzeltilemedi
BİLECİK,MERKEZ,ÇAMLIK (SELBÜKÜ KÖYÜ),41.3470721,31.9596809,il_disi_duzeltilemedi
BİLECİK,MERKEZ,İSTASYON (VEZİRHAN BELDESİ),40.953736299999996,32.530313899999996,il_disi_duzeltilemedi
BİLECİK,OSMANELİ,CAMİCEDİT,40.8731744,35.4616886,il_disi_duzeltilemedi
BİLECİK,OSMANELİ,CAMİKEBİR,41.5082486,34.2115464,il_disi_duzeltilemedi
BİLECİK,OSMANELİ,İNÖNÜ,39.8160441,30.1427534,il_disi_duzeltilemedi
BİLECİK,PAZARYERİ,BEŞİKLİ,41.2037389,36.8692523,il_disi_duzeltilemedi
BİLECİK,PAZARYERİ,DOĞANLAR,40.5159373,27.7469125,il_disi_duzeltilemedi
BİLECİK,PAZARYERİ,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
BİLECİK,PAZARYERİ,YÜZBAŞI,36.723972,35.336857,il_disi_duzeltilemedi
BİLECİK,PAZARYERİ,ÇARŞI,37.8791789,41.1217461,il_disi_duzeltilemedi
BİLECİK,SÖĞÜT,BALABAN,41.8374575,27.6754284,il_disi_duzeltilemedi
BİLECİK,SÖĞÜT,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
BİLECİK,SÖĞÜT,KAYHAN,40.864895,38.19643,il_disi_duzeltilemedi
BİLECİK,İNHİSAR,ZAFER,40.9988198,36.5607773,il_disi_duzeltilemedi
BİNGÖL,ADAKLI,DEMİROLUK,39.1980359,29.5480779,il_disi_duzeltilemedi
BİNGÖL,ADAKLI,MERKEZ,40.0371641,32.8970859,il_disi_duzeltilemedi
BİNGÖL,ADAKLI,YEŞİLTEPE,38.4623411,33.7654725,il_disi_duzeltilemedi
BİNGÖL,GENÇ,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
BİNGÖL,GENÇ,KÜLTÜR,41.0728647,29.032359,il_disi_duzeltilemedi
BİNGÖL,GENÇ,YENİŞEHİR,40.2626316,29.6521948,il_disi_duzeltilemedi
BİNGÖL,GENÇ,YEŞİLDERE,38.0747383,28.5701001,il_disi_duzeltilemedi
BİNGÖL,KARLIOVA,TURGUT ÖZAL,37.7915669,38.6255235,il_disi_duzeltilemedi
BİNGÖL,KARLIOVA,YEŞİLYURT,38.8145035,34.4463237,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,AKBUDAK (SANCAK BELDESİ),37.44455249999999,37.9355799,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ALATAŞ (ÇEVRİMPINAR KÖYÜ),40.820335,39.68817899999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ATÇAYIR (ELMALI KÖYÜ),38.739486199999995,34.61525689999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,AŞAĞI (BİLALOĞLU KÖYÜ),37.3367949,41.896451,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,AŞAĞI (ELMALI KÖYÜ),37.3367949,41.896451,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,AŞAĞI (SUVARAN KÖYÜ),37.3367949,41.896451,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,AŞAĞI ZEYNEP (KÜÇÜKTEKÖREN KÖYÜ),41.163077,34.8189998,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,BAHÇELİ (ÇAVUŞLAR KÖYÜ),38.4843666,36.4832139,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,BAHÇELİEVLER,41.0030495,28.8657701,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,BATI (KARTAL KÖYÜ),37.9268995,41.9432582,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,CAMİ (SUDÜĞÜNÜ KÖYÜ),38.02912859999999,38.18339449999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,CELAL (AŞAĞIAKPINAR KÖYÜ),40.52052129999999,37.8699746,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,DAMCIK (YUMAKLI KÖYÜ),38.498490499999996,27.3783372,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,DERİNCE (ÇOBANTAŞI KÖYÜ),37.5486856,37.82812929999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,DİKME (AKDURMUŞ KÖYÜ),38.0073562,35.5303001,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ELMA (ORTAÇANAK KÖYÜ),38.58486609999999,36.272317199999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ELMAÇAYIR (SUDÜĞÜNÜ KÖYÜ),40.02262799999999,29.3814564,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ERENLER (UĞUROVA KÖYÜ),40.756362499999994,30.410893700000003,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ESENLER (SUDÜĞÜNÜ KÖYÜ),38.5038015,43.422661999999995,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ESKİ KÖY (AŞAĞIAKPINAR KÖYÜ),37.0396116,27.4131712,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ESKİ KÖY (KARTAL KÖYÜ),37.0396116,27.4131712,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ESKİ YERLEŞİM (GÖLTEPESİ KÖYÜ),40.4093462,33.562760299999994,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ESKİKÖY (SUDÜĞÜNÜ KÖYÜ),37.942477499999995,37.4552108,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ESKİKÖY (ÇİÇEKDERE KÖYÜ),37.942477499999995,37.4552108,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,EVCİLER (GÜMÜŞLÜ KÖYÜ),38.04171379999999,29.885742199999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,GAYT (AKDURMUŞ KÖYÜ),41.4310176,31.826417899999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,GÖL (DALLITEPE KÖYÜ),37.146392999999996,38.787002,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,GÜZEL (ÇAVUŞLAR KÖYÜ),38.0144484,39.2304267,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,HACIÇAYIR (SARIÇİÇEK KÖYÜ),38.0313193,38.1988658,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,HASANOVA (BALIKLIÇAY KÖYÜ),39.1785457,41.02014230000001,ilce_disi_duzeltilemedi
BİNGÖL,MERKEZ,HAVSAL (GÖLTEPESİ KÖYÜ),38.1734991,41.7848952,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,HEVSEL (KARDEŞLER KÖYÜ),38.1734991,41.7848952,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,HIRTIK (ORTAÇANAK KÖYÜ),37.7903231,41.10157869999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,HOŞKAR (SANCAK BELDESİ),38.1796908,35.6808901,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ILICA (ILICALAR BELDESİ),39.001546999999995,35.9203958,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KAMIŞLI (ILICALAR BELDESİ),37.553871,34.9502304,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KAMIŞLI (KURUDERE KÖYÜ),37.553871,34.9502304,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KANTAR (SARIÇİÇEK KÖYÜ),37.7387263,41.1363462,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KAR (YENİBAŞLAR KÖYÜ),39.1099833,27.171680200000004,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KARAKOÇ (YUMAKLI KÖYÜ),38.4054082,43.8754834,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KARAPINAR (SANCAK BELDESİ),37.761112499999996,38.2453204,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KARŞI (KARTAL KÖYÜ),37.73819269999999,27.647497899999998,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KARŞIYAKA,40.943375,40.02261,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KEMALAN (ÇAYAĞZI KÖYÜ),37.93086739999999,41.951353899999994,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KILIÇLI (ILICALAR BELDESİ),37.0793592,35.4539721,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KORK (ARICILAR KÖYÜ),40.85730819999999,30.2795689,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KUŞLUCA (ÇİÇEKDERE KÖYÜ),37.60192099999999,41.68943939999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KÖME (ÇAVUŞLAR KÖYÜ),38.67978359999999,29.406577999999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KÖPRÜBAŞI (EKİNYOLU KÖYÜ),38.4162411,35.9781647,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KÖRCÜPINAR (ÇUKURCA KÖYÜ),39.33758769999999,34.1807797,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KÖÇEK (YENİBAŞLAR KÖYÜ),38.3541274,35.0870265,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,KÜLTÜR,41.0728647,29.032359,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,LEYMAN (ÇAVUŞLAR KÖYÜ),39.1271215,43.3767239,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,LINCIK (GÖKDERE KÖYÜ),39.0486164,29.8812336,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (ARICILAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (AĞAÇELİ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (AŞAĞIAKPINAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (BALIKLIÇAY KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (DALLITEPE KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (DÜZYAYLA KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (DİKME KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (EKİNYOLU KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (EMTAĞ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (GÖKDERE KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (GÖKÇELİ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (GÖLTEPESİ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (GÖZELER KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (GÜMÜŞLÜ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (KARDEŞLER KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (KARTAL KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (KUŞBURNU KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (KÜÇÜKTEKÖREN KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (ORTAÇANAK KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (SANCAKLI KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (SÜTGÖLÜ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (UZUNSAVAT KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (YAYGINÇAYIR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (ÇEVRİMPINAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,MERKEZ (ÇOBANTAŞI KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,NAMAN (YENİBAŞLAR KÖYÜ),38.52002539999999,36.16225,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ORTAOKUL (SUDÜĞÜNÜ KÖYÜ),39.7507303,43.3161396,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,OVACIK (DİKME KÖYÜ),36.7911111,30.183333300000005,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,PINARLI (ÇAVUŞLAR KÖYÜ),41.1187147,29.9235445,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,POLATLI (YUMAKLI KÖYÜ),40.3218729,40.4257759,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,RECEP TAYYİP ERDOĞAN,40.039304,42.1619117,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,RENG (İNCESU KÖYÜ),39.037153399999994,38.4955318,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,SAMANLI (ORTAÇANAK KÖYÜ),37.0820793,39.5278645,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,SARAY,38.6493544,44.1695498,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,SARIÇİÇEK KÖYÜ,39.96323859999999,34.5669646,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,SEYDAN (ÇAVUŞLAR KÖYÜ),37.021721799999995,37.9782373,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,SOFYAN (GÖKÇELİ KÖYÜ),38.0319857,38.9227795,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,SOĞUK ÇEŞME (ÇOBANTAŞI KÖYÜ),40.4480534,26.646217699999998,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,SUBAŞI (ORTAÇANAK KÖYÜ),38.80193559999999,35.7746252,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,TAŞ (GÜNGÖREN KÖYÜ),40.2833966,38.42464019999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,TAŞLI (ÇAVUŞLAR KÖYÜ),36.84158920000001,37.7130596,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,TEPEBAŞI (ÇUKURCA KÖYÜ),37.549199099999996,41.7202351,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,TIRŞINEK (ORTAÇANAK KÖYÜ),37.9406424,38.94858309999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,TÜRKAN (ARICILAR KÖYÜ),37.96847619999999,38.4712779,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,UZUNDERE (ILICALAR BELDESİ),40.53268249999999,41.5483336,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YAYIMLI (UZUNSAVAT KÖYÜ),37.1946474,39.80018799999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YENİYERLEŞİM (ÇAVUŞLAR KÖYÜ),38.0389765,37.1585751,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YENİŞEHİR,40.2626316,29.6521948,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YEŞİL (ÇAVUŞLAR KÖYÜ),41.20799469999999,32.6292452,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YEŞİLMEZRA (ÇAVUŞLAR KÖYÜ),38.47054730000001,42.31518499999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YEŞİLOVA (SANCAK BELDESİ),38.953717399999995,41.032803099999995,ilce_disi_duzeltilemedi
BİNGÖL,MERKEZ,YEŞİLTEPE (ÇAVUŞLAR KÖYÜ),37.2500202,42.4706885,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YEŞİLYURT,38.8145035,34.4463237,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YUKARI (BİLALOĞLU KÖYÜ),37.3371721,41.885753799999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YUKARI (ELMALI KÖYÜ),37.3371721,41.885753799999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YUKARI (SUVARAN KÖYÜ),37.3371721,41.885753799999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YUKARI (ÇAVUŞLAR KÖYÜ),37.3371721,41.885753799999996,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YUKARI KEMALAN (ARDIÇTEPE KÖYÜ),39.555999199999995,40.52954270000001,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,YUKARI ZEYNEP (KÜÇÜKTEKÖREN KÖYÜ),41.167485,34.834309,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÇALLAR (SANCAKLI KÖYÜ),36.6962829,32.61286779999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÇANAKALIN (ÇUKURCA KÖYÜ),40.0206885,26.4176881,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÇAY (ILICALAR BELDESİ),41.4284039,32.0729971,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÇAYIRLI (KUŞBURNU KÖYÜ),38.0659165,34.9675837,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÇUKURCAK (SANCAKLI KÖYÜ),39.81128799999999,27.5874096,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÖMERLİ (ÇAVUŞLAR KÖYÜ),37.402127,40.9538832,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÖZLÜCE (KILÇADIR KÖYÜ),38.45459809999999,34.6793321,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÜNLÜCE (BALIKLIÇAY KÖYÜ),39.1878002,41.68167799999999,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ÜSKÜDAR (YAYGINÇAYIR KÖYÜ),41.0265498,29.0151321,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,İKİZGÖL (YUMAKLI KÖYÜ),39.823654,42.6134827,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,İNÖNÜ,39.8160441,30.1427534,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,İÇMELER,40.8492047,29.3050492,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ŞENLİK (GÖKÇELİ KÖYÜ),39.0034945,36.1626799,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ŞEREF (SÜTGÖLÜ KÖYÜ),37.3568204,28.240916199999997,il_disi_duzeltilemedi
BİNGÖL,MERKEZ,ŞEYHALAN (ÇAVUŞLAR KÖYÜ),38.4599334,35.2298263,il_disi_duzeltilemedi
BİNGÖL,SOLHAN,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
BİNGÖL,SOLHAN,YEŞİLOVA,37.5064376,29.7552378,il_disi_duzeltilemedi
BİTLİS,ADİLCEVAZ,ALACAATLI,39.89448,38.8944468,il_disi_duzeltilemedi
BİTLİS,ADİLCEVAZ,ATATÜRK,37.1940781,33.1710843,il_disi_duzeltilemedi
