province,district,plant,start_month,start_day,end_month,end_day
AKSARAY,ESKIL,Yonca,5,10,8,10
AKSARAY,GÜLAĞAÇ,Kabak,6,25,8,10
AKSARAY,GÜLAĞAÇ,Kekik,6,20,7,20
AKSARAY,GÜLAĞAÇ,Keven,6,20,7,20
AKSARAY,GÜZELYURT,Kekik,6,20,7,20
AKSARAY,GÜZELYURT,Keven,6,20,7,20
AKSARAY,MERKEZ,Akasya,5,15,6,10
AKSARAY,MERKEZ,Fiğ,5,10,6,15
AKSARAY,MERKEZ,Kekik,5,20,6,20
AKSARAY,MERKEZ,Keven,5,20,6,20
AKSARAY,MERKEZ,Yonca,5,10,6,15
AKSARAY,ORTAKÖY,Kekik,6,20,7,20
AKSARAY,ORTAKÖY,Keven,6,20,7,20
AKSARAY,SARIYAHŞI,Kangal Dikeni,6,25,8,1
AKSARAY,SULTANHANI,Yonca,5,10,8,10
AMASYA,GÖYNÜCEK,Ak Üçgül,4,1,7,1
AMASYA,GÖYNÜCEK,Armut,4,4,4,18
AMASYA,GÖYNÜCEK,Ayva,4,23,5,8
AMASYA,GÖYNÜCEK,Ayçiçek,4,1,7,1
AMASYA,GÖYNÜCEK,Badem,3,18,4,2
AMASYA,GÖYNÜCEK,Elma,4,4,4,18
AMASYA,GÖYNÜCEK,Erik,4,4,4,18
AMASYA,GÖYNÜCEK,Hünnap,5,18,6,2
AMASYA,GÖYNÜCEK,Kayısı,3,18,4,2
AMASYA,GÖYNÜCEK,Kiraz,4,4,4,18
AMASYA,GÖYNÜCEK,Kırkekiği,4,1,7,1
AMASYA,GÖYNÜCEK,Nohut Geven,4,1,7,1
AMASYA,GÖYNÜCEK,Tekyllık Yonca,4,1,7,1
AMASYA,GÖYNÜCEK,Vişne,4,4,4,18
AMASYA,GÖYNÜCEK,Şeftali,3,23,4,8
AMASYA,GÜMÜŞHACIKÖY,Armut,4,10,4,25
AMASYA,GÜMÜŞHACIKÖY,Ayva,5,1,5,15
AMASYA,GÜMÜŞHACIKÖY,Badem,3,25,4,10
AMASYA,GÜMÜŞHACIKÖY,Elma,4,10,4,25
AMASYA,GÜMÜŞHACIKÖY,Erik,4,10,4,25
AMASYA,GÜMÜŞHACIKÖY,Hardal,5,1,7,15
AMASYA,GÜMÜŞHACIKÖY,Hünnap,5,25,6,10
AMASYA,GÜMÜŞHACIKÖY,Kayısı,3,25,4,10
AMASYA,GÜMÜŞHACIKÖY,Kiraz,4,10,4,25
AMASYA,GÜMÜŞHACIKÖY,Tarla Ayrığı,5,1,7,15
AMASYA,GÜMÜŞHACIKÖY,Uçgül,5,1,7,15
AMASYA,GÜMÜŞHACIKÖY,Vişne,4,10,4,25
AMASYA,GÜMÜŞHACIKÖY,Yabani Korunga,5,1,7,15
AMASYA,GÜMÜŞHACIKÖY,Şeftali,4,1,4,15
AMASYA,HAMAMÖZÜ,Armut,4,4,4,18
AMASYA,HAMAMÖZÜ,Ayva,4,23,5,8
AMASYA,HAMAMÖZÜ,Badem,3,18,4,3
AMASYA,HAMAMÖZÜ,Elma,4,4,4,18
AMASYA,HAMAMÖZÜ,Erik,4,4,4,18
AMASYA,HAMAMÖZÜ,Hünnap,5,18,6,2
AMASYA,HAMAMÖZÜ,Kayısı,3,18,4,3
AMASYA,HAMAMÖZÜ,Kekik,5,20,7,15
AMASYA,HAMAMÖZÜ,Kiraz,4,4,4,18
AMASYA,HAMAMÖZÜ,Papatya,5,20,7,15
AMASYA,HAMAMÖZÜ,Vişne,4,4,4,18
AMASYA,HAMAMÖZÜ,Yabanı Yonca,5,20,7,15
AMASYA,HAMAMÖZÜ,Üçgül,5,20,7,15
AMASYA,HAMAMÖZÜ,Şeftali,3,23,4,8
AMASYA,MERKEZ,Ada Çayı,4,1,6,30
AMASYA,MERKEZ,Akasya,4,1,6,30
AMASYA,MERKEZ,Armut,4,1,4,15
AMASYA,MERKEZ,Ayva,4,20,5,5
AMASYA,MERKEZ,Badem,3,15,3,30
AMASYA,MERKEZ,Baklagiller,4,1,6,30
AMASYA,MERKEZ,Elma,4,1,4,15
AMASYA,MERKEZ,Erik,4,1,4,15
AMASYA,MERKEZ,Geven,4,1,6,30
AMASYA,MERKEZ,Hardal,4,1,6,30
AMASYA,MERKEZ,Hünnap,5,15,5,30
AMASYA,MERKEZ,Kayısı,3,15,3,30
AMASYA,MERKEZ,Kekik,4,1,6,30
AMASYA,MERKEZ,Kiraz,4,1,4,15
AMASYA,MERKEZ,Meyve Ağaçları,4,1,6,30
AMASYA,MERKEZ,Trabzon Hurması,5,5,5,20
AMASYA,MERKEZ,Vişne,4,1,4,15
AMASYA,MERKEZ,Şeftali,3,20,4,5
AMASYA,MERZIFON,Armut,4,5,4,20
AMASYA,MERZIFON,Ayva,4,25,5,10
AMASYA,MERZIFON,Badem,3,20,6,5
AMASYA,MERZIFON,Elma,4,5,4,20
AMASYA,MERZIFON,Erik,4,5,4,20
AMASYA,MERZIFON,Geven,5,10,7,1
AMASYA,MERZIFON,Hünnap,5,20,5,5
AMASYA,MERZIFON,K. Yumagı,5,10,7,1
AMASYA,MERZIFON,Kayısı,3,20,6,5
AMASYA,MERZIFON,Kekik,5,10,7,1
AMASYA,MERZIFON,Kiraz,4,5,4,20
AMASYA,MERZIFON,Tarla Ayrığı,5,10,7,1
AMASYA,MERZIFON,Vişne,4,5,4,20
AMASYA,MERZIFON,Yonca,5,10,7,1
AMASYA,MERZIFON,Şeftali,3,25,4,10
AMASYA,SULUOVA,Armut,4,3,4,17
AMASYA,SULUOVA,Ayva,4,22,5,7
AMASYA,SULUOVA,Badem,3,17,4,2
AMASYA,SULUOVA,Elma,4,3,4,17
AMASYA,SULUOVA,Erik,4,3,4,17
AMASYA,SULUOVA,Geven,4,1,7,10
AMASYA,SULUOVA,Hünnap,5,17,5,30
AMASYA,SULUOVA,Kayısı,3,17,4,2
AMASYA,SULUOVA,Kekik,4,1,7,10
AMASYA,SULUOVA,Kiraz,4,3,4,17
AMASYA,SULUOVA,Nane,4,1,7,10
AMASYA,SULUOVA,Ucugul,4,1,7,10
AMASYA,SULUOVA,Vişne,4,3,4,17
AMASYA,SULUOVA,Y. Korunga,4,1,7,10
AMASYA,SULUOVA,Y. Yonca,4,1,7,10
AMASYA,SULUOVA,Şeftali,3,22,4,7
AMASYA,TAŞOVA,Armut,3,27,4,12
AMASYA,TAŞOVA,Ayva,4,17,5,3
AMASYA,TAŞOVA,Badem,3,12,3,27
AMASYA,TAŞOVA,Elma,3,27,4,12
AMASYA,TAŞOVA,Erik,3,27,4,12
AMASYA,TAŞOVA,Geven,4,20,6,25
AMASYA,TAŞOVA,Hünnap,5,12,5,27
AMASYA,TAŞOVA,Kayısı,3,12,3,27
AMASYA,TAŞOVA,Kiraz,3,27,4,12
AMASYA,TAŞOVA,Kusburnu,4,20,6,25
AMASYA,TAŞOVA,Papatya,4,20,6,25
AMASYA,TAŞOVA,Papatya,4,20,6,25
AMASYA,TAŞOVA,Trabzon Hurması,5,3,5,12
AMASYA,TAŞOVA,Vişne,3,27,4,12
AMASYA,TAŞOVA,Y. Hardal,4,20,6,25
AMASYA,TAŞOVA,Şeftali,3,17,4,3
ANKARA,AKYURT,Ballıbaba,5,15,7,15
ANKARA,AKYURT,Diken Çeşitleri,6,15,8,15
ANKARA,AKYURT,Fiğ,5,15,6,15
ANKARA,AKYURT,Kekik,6,15,6,15
ANKARA,AKYURT,Keven,6,15,7,15
ANKARA,AKYURT,Kır Yoncası,5,15,7,15
ANKARA,AKYURT,Muhtelif Meyve Çşt.,4,15,5,15
ANKARA,AKYURT,Sütleğen,5,15,7,15
ANKARA,AKYURT,Sığır Kuyruğu,5,15,6,15
ANKARA,AKYURT,Çiğdem,3,15,4,15
ANKARA,ALTINDAĞ,Armut,4,15,5,15
ANKARA,ALTINDAĞ,Balkabağı,6,15,8,15
ANKARA,ALTINDAĞ,Ceviz,5,15,5,15
ANKARA,ALTINDAĞ,Domates,6,15,8,15
ANKARA,ALTINDAĞ,Elma,4,15,5,15
ANKARA,ALTINDAĞ,Fiğ (Macar-Adi),5,15,6,15
ANKARA,ALTINDAĞ,Geven,5,15,6,15
ANKARA,ALTINDAĞ,Hıyar (Salatalık),6,15,8,15
ANKARA,ALTINDAĞ,Kavun,6,15,8,15
ANKARA,ALTINDAĞ,Kayısı,3,15,4,15
ANKARA,ALTINDAĞ,Nohut,5,15,6,15
ANKARA,ALTINDAĞ,Papatya,4,15,5,15
ANKARA,ALTINDAĞ,Sütleğen,4,15,5,15
ANKARA,ALTINDAĞ,Vişne,4,15,4,15
ANKARA,AYAŞ,Akasya,5,15,6,15
ANKARA,AYAŞ,Ayçiçeği,6,15,7,15
ANKARA,AYAŞ,Ballıbaba,5,15,6,15
ANKARA,AYAŞ,Devedikeni,6,15,8,15
ANKARA,AYAŞ,Engerek Otu,6,15,8,15
ANKARA,AYAŞ,Geven,6,15,8,15
ANKARA,AYAŞ,Hardal,5,15,6,15
ANKARA,AYAŞ,Kekik,6,15,8,15
ANKARA,AYAŞ,Muhtelif Meyve Çşt.,4,15,5,15
ANKARA,AYAŞ,Muhtelif Sebze Çşt.,6,15,8,15
ANKARA,AYAŞ,Papatya,5,15,6,15
ANKARA,AYAŞ,Sığırkuyruğu,6,15,8,15
ANKARA,AYAŞ,Y. Adaçayı,6,15,8,15
ANKARA,AYAŞ,Y. Fiğ/Korunga,6,15,8,15
ANKARA,AYAŞ,Y. Yonca,6,15,8,15
ANKARA,AYAŞ,Yakı Otu,6,15,8,15
ANKARA,AYAŞ,Çiğdem,3,15,4,15
ANKARA,AYAŞ,İğde,5,15,6,15
ANKARA,AYAŞ,İğde,5,15,6,15
ANKARA,BALA,Ayçiçeği,6,15,8,15
ANKARA,BALA,Ballıbaba,6,15,7,15
ANKARA,BALA,Geven,5,15,7,15
ANKARA,BALA,Güvey Otu,5,15,7,15
ANKARA,BALA,Hardal,5,15,6,15
ANKARA,BALA,Kekik,5,15,7,15
ANKARA,BALA,Muhtelif Meyve Çşt,4,15,5,15
ANKARA,BALA,Muhtelif Sebze Çşt.,5,15,7,15
ANKARA,BALA,Sütleğen,5,15,7,15
ANKARA,BALA,Sığırkuyruğu,5,15,7,15
ANKARA,BALA,Y. Korunga,5,15,7,15
ANKARA,BALA,Y. Yonca,5,15,7,15
ANKARA,BALA,Çiğdem,3,15,4,15
ANKARA,BALA,Üçgül,5,15,8,15
ANKARA,BEYPAZARI,Adi Yonca,4,15,9,15
ANKARA,BEYPAZARI,Ahlat,3,15,5,15
ANKARA,BEYPAZARI,Ak Söğüt,3,15,5,15
ANKARA,BEYPAZARI,Akasya,4,15,6,15
ANKARA,BEYPAZARI,Ayva,5,15,6,15
ANKARA,BEYPAZARI,Badem,3,15,4,15
ANKARA,BEYPAZARI,Ballibaba,2,15,11,15
ANKARA,BEYPAZARI,Beyaz Ilgın,3,15,6,15
ANKARA,BEYPAZARI,Ebegümecimayıs,5,15,10,15
ANKARA,BEYPAZARI,Elma,3,15,5,15
ANKARA,BEYPAZARI,Engerekotu,5,15,8,15
ANKARA,BEYPAZARI,Erik,4,15,5,15
ANKARA,BEYPAZARI,Gelinçik,3,15,8,15
ANKARA,BEYPAZARI,Kayısı,3,15,4,15
ANKARA,BEYPAZARI,Kestere,4,15,8,15
ANKARA,BEYPAZARI,Kiraz,3,15,5,15
ANKARA,BEYPAZARI,Krizantem,4,15,6,15
ANKARA,BEYPAZARI,Meryemana Diken,7,15,8,15
ANKARA,BEYPAZARI,Mürdümük,6,15,7,15
ANKARA,BEYPAZARI,Peygamber Çiçeği,6,15,8,15
ANKARA,BEYPAZARI,Salkım Söğüt,4,15,5,15
ANKARA,BEYPAZARI,Tarla Sarmaşığı,4,15,9,15
ANKARA,BEYPAZARI,Tüylü Nane,4,15,11,15
ANKARA,BEYPAZARI,Vişne,3,15,5,15
ANKARA,BEYPAZARI,Çançiçeği,4,15,7,15
ANKARA,BEYPAZARI,İğde,5,15,6,15
ANKARA,BEYPAZARI,Şeftali,3,15,4,15
ANKARA,ELMADAĞ,Aspir,6,15,7,15
ANKARA,ELMADAĞ,Ayçiçeği,6,15,7,15
ANKARA,ELMADAĞ,Ballibaba,5,15,7,15
ANKARA,ELMADAĞ,Geven,6,15,7,15
ANKARA,ELMADAĞ,Hardal,4,15,7,15
ANKARA,ELMADAĞ,Karaçalı,6,15,7,15
ANKARA,ELMADAĞ,Kekik,5,15,7,15
ANKARA,ELMADAĞ,Muhtelif Meyve Çşt,4,15,5,15
ANKARA,ELMADAĞ,Muhtelif Sebze Çşt.,6,15,7,15
ANKARA,ELMADAĞ,Sütleğen,5,15,7,15
ANKARA,ELMADAĞ,Sığırkuyruğu,5,15,7,15
ANKARA,ELMADAĞ,Çiğdem,3,15,4,15
ANKARA,ETIMESGUT,Ayçiçeği,6,15,8,15
ANKARA,ETIMESGUT,Ballibaba Otu,6,15,7,15
ANKARA,ETIMESGUT,Deve Diken,6,15,8,15
ANKARA,ETIMESGUT,Kekik,6,15,7,15
ANKARA,ETIMESGUT,Muhtelif Meyve Çşt.,4,15,5,15
ANKARA,ETIMESGUT,Muhtelif Sebze Çşt.,6,15,7,15
ANKARA,ETIMESGUT,Sığır Kuyruğu,6,15,7,15
ANKARA,ETIMESGUT,Çiğdem,3,15,4,15
ANKARA,GÖLBAŞI,Akasya,4,15,7,15
ANKARA,GÖLBAŞI,Akasya,5,15,6,15
ANKARA,GÖLBAŞI,Alıç,4,15,7,15
ANKARA,GÖLBAŞI,Ayçiçeği,4,15,7,15
ANKARA,GÖLBAŞI,Ballibaba,4,15,7,15
ANKARA,GÖLBAŞI,Fiğ,4,15,7,15
ANKARA,GÖLBAŞI,Geven,4,15,7,15
ANKARA,GÖLBAŞI,Hardal,4,15,7,15
ANKARA,GÖLBAŞI,Kekik,4,15,7,15
ANKARA,GÖLBAŞI,Kiryoncası,4,15,7,15
ANKARA,GÖLBAŞI,Muhtelif Meyveler,4,15,6,15
ANKARA,GÖLBAŞI,Muhtelif Sebzeler,5,15,7,15
ANKARA,GÖLBAŞI,Sevgi Çiçeği,5,15,7,15
ANKARA,GÖLBAŞI,Sığırkuyruğu,4,15,7,15
ANKARA,GÖLBAŞI,Üçgül,4,15,7,15
ANKARA,GÖLBAŞI,İğde,5,15,6,15
ANKARA,GÜDÜL,Ballibaba,5,15,7,15
ANKARA,GÜDÜL,Geven,5,15,7,15
ANKARA,GÜDÜL,Güvey Otu,5,15,7,15
ANKARA,GÜDÜL,Hardal,5,15,6,15
ANKARA,GÜDÜL,Karaçalı,6,15,8,15
ANKARA,GÜDÜL,Kekik,5,15,7,15
ANKARA,GÜDÜL,Muhtelif Meyve Çşt,5,15,5,15
ANKARA,GÜDÜL,Muhtelif Sebze Çşt,5,15,7,15
ANKARA,GÜDÜL,Sütleğen,5,15,7,15
ANKARA,GÜDÜL,Sığırkuyruğu,5,15,7,15
ANKARA,GÜDÜL,Y. Korunga,5,15,7,15
ANKARA,GÜDÜL,Y. Yonca,5,15,7,15
ANKARA,GÜDÜL,Çiğdem,3,15,4,15
ANKARA,GÜDÜL,Üçgül,5,15,7,15
ANKARA,HAYMANA,Ayçiçeği,6,15,7,15
ANKARA,HAYMANA,Eşek Diken,6,15,7,15
ANKARA,HAYMANA,Geven,6,15,8,15
ANKARA,HAYMANA,Kekik,6,15,7,15
ANKARA,HAYMANA,Sütleğen,6,15,7,15
ANKARA,HAYMANA,Sığırkuyruğu,6,15,8,15
ANKARA,HAYMANA,Y. Korunga,6,15,7,15
ANKARA,HAYMANA,Y. Yonca,6,15,7,15
ANKARA,HAYMANA,Çiğdem,3,15,4,15
ANKARA,HAYMANA,Üçgül,6,15,7,15
ANKARA,KAHRAMANKAZAN,Ballibaba,6,15,8,15
ANKARA,KAHRAMANKAZAN,Eşek Diken,6,15,8,15
ANKARA,KAHRAMANKAZAN,Geven,6,15,8,15
ANKARA,KAHRAMANKAZAN,Hardal,6,15,6,15
ANKARA,KAHRAMANKAZAN,Kekik,6,15,7,15
ANKARA,KAHRAMANKAZAN,Sütleğen,6,15,8,15
ANKARA,KAHRAMANKAZAN,Sığırkuyruğu,6,15,8,15
ANKARA,KAHRAMANKAZAN,Y. Korunga,6,15,8,15
ANKARA,KAHRAMANKAZAN,Y. Yonca,6,15,7,15
ANKARA,KAHRAMANKAZAN,Üçgül,6,15,8,15
ANKARA,KALECIK,Ballibaba,5,15,7,15
ANKARA,KALECIK,Geven,5,15,7,15
ANKARA,KALECIK,Hardal,5,15,7,15
ANKARA,KALECIK,Karaçalı,5,15,7,15
ANKARA,KALECIK,Kekik,5,15,7,15
ANKARA,KALECIK,Muhtelif Meyveler,4,15,5,15
ANKARA,KALECIK,Muhtelif Sebzeler,6,15,7,15
ANKARA,KALECIK,Sığırkuyruğu,5,15,7,15
ANKARA,KALECIK,Y. Fiğ,5,15,7,15
ANKARA,KALECIK,Y. Korunga,5,15,7,15
ANKARA,KALECIK,Y. Yonca,5,15,7,15
ANKARA,KEÇIÖREN,Altınotu,5,15,7,15
ANKARA,KEÇIÖREN,Alıç,5,15,7,15
ANKARA,KEÇIÖREN,Badem,4,15,5,15
ANKARA,KEÇIÖREN,Engerek Otu,5,15,7,15
ANKARA,KEÇIÖREN,Geven,5,15,7,15
ANKARA,KEÇIÖREN,Hardal,4,15,6,15
ANKARA,KEÇIÖREN,Isırgan,4,15,7,15
ANKARA,KEÇIÖREN,Karamuk,5,15,7,15
ANKARA,KEÇIÖREN,Kaya Kekiği,4,15,6,15
ANKARA,KEÇIÖREN,Korunga,4,15,6,15
ANKARA,KEÇIÖREN,Orkide (Salep),4,15,6,15
ANKARA,KEÇIÖREN,Papatya,4,15,6,15
ANKARA,KEÇIÖREN,Pirencanta,4,15,6,15
ANKARA,KEÇIÖREN,Sığır Kuyruğu,4,15,6,15
ANKARA,KEÇIÖREN,Yabani Yonca,4,15,6,15
ANKARA,KEÇIÖREN,Yemişen,5,15,7,15
ANKARA,KEÇIÖREN,Çiğdem,3,15,4,15
ANKARA,KEÇIÖREN,Çuha Çiçeği,3,15,4,15
ANKARA,KEÇIÖREN,Üçgül,4,15,6,15
ANKARA,KIZILÇAHAMAM,Ballibaba,5,15,7,15
ANKARA,KIZILÇAHAMAM,Geven,5,15,7,15
ANKARA,KIZILÇAHAMAM,Hardal,5,15,6,15
ANKARA,KIZILÇAHAMAM,Kekik,5,15,7,15
ANKARA,KIZILÇAHAMAM,Muhtelif Meyve Çşt,4,15,5,15
ANKARA,KIZILÇAHAMAM,Muhtelif Sebze Çşt,6,15,7,15
ANKARA,KIZILÇAHAMAM,Sütleğen,5,15,7,15
ANKARA,KIZILÇAHAMAM,Sığırkuyruğu,5,15,7,15
ANKARA,KIZILÇAHAMAM,Y. Korunga,5,15,7,15
ANKARA,KIZILÇAHAMAM,Y. Yonca,5,15,7,15
ANKARA,KIZILÇAHAMAM,Çiğdem,3,15,4,15
ANKARA,KIZILÇAHAMAM,Üçgül,5,15,7,15
ANKARA,MAMAK,Ballibaba,5,15,7,15
ANKARA,MAMAK,Geven,5,15,7,15
ANKARA,MAMAK,Kekik,5,15,7,15
ANKARA,MAMAK,Lavanta,5,15,6,15
ANKARA,MAMAK,Muhtelif Meyve Çeşitleri,4,15,6,15
ANKARA,MAMAK,Muhtelif Sebze Çeşitleri,5,15,7,15
ANKARA,MAMAK,Papatya,5,15,7,15
ANKARA,MAMAK,Sığırkuyruğu,5,15,7,15
ANKARA,MAMAK,Çiğdem,3,15,4,15
ANKARA,MAMAK,İğde,5,15,7,15
ANKARA,NALLIHAN,Akasya,5,15,6,15
ANKARA,NALLIHAN,Altın Otu,7,15,8,15
ANKARA,NALLIHAN,Alıç,6,15,7,15
ANKARA,NALLIHAN,Arı Otu,6,15,7,15
ANKARA,NALLIHAN,Aspir,6,15,8,15
ANKARA,NALLIHAN,Ayçiçeği,7,15,9,15
ANKARA,NALLIHAN,Ballibaba,5,15,6,15
ANKARA,NALLIHAN,Geven,7,15,8,15
ANKARA,NALLIHAN,Karaçalı,6,15,8,15
ANKARA,NALLIHAN,Kekik,7,15,8,15
ANKARA,NALLIHAN,Lavanta,7,15,8,15
ANKARA,NALLIHAN,Muhtelif Meyve Çşt.,4,15,5,15
ANKARA,NALLIHAN,Muhtelif Sebze Çşt.,5,15,7,15
ANKARA,NALLIHAN,Oğul Otu/Melisa,6,15,7,15
ANKARA,NALLIHAN,Sığırkuyruğu,6,15,7,15
ANKARA,NALLIHAN,Y. Korunga,6,15,7,15
ANKARA,NALLIHAN,Y. Yonca,5,15,6,15
ANKARA,NALLIHAN,Çiğdem,3,15,4,15
ANKARA,NALLIHAN,Üçgül,4,15,6,15
ANKARA,NALLIHAN,İğde,5,15,6,15
ANKARA,POLATLI,Aspir,5,15,7,15
ANKARA,POLATLI,Ayçiçeği,5,15,7,15
ANKARA,POLATLI,Diken Çeşitleri,5,15,7,15
ANKARA,POLATLI,Geven,5,15,7,15
ANKARA,POLATLI,Kanola,5,15,6,15
ANKARA,POLATLI,Kekik,5,15,7,15
ANKARA,POLATLI,Sütleğen,5,15,7,15
ANKARA,POLATLI,Sığırkuyruğu,5,15,7,15
ANKARA,POLATLI,Y. Korunga,5,15,6,15
ANKARA,POLATLI,Y. Yonca,5,15,6,15
ANKARA,POLATLI,Çöven,5,15,7,15
ANKARA,POLATLI,Üçgül,5,15,6,15
ANKARA,PURSAKLAR,Ada Çayı,6,15,7,15
ANKARA,PURSAKLAR,Arı Otu,6,15,7,15
ANKARA,PURSAKLAR,Ayçiçeği,6,15,7,15
ANKARA,PURSAKLAR,Fiğ,5,15,6,15
ANKARA,PURSAKLAR,Geven,7,15,8,15
ANKARA,PURSAKLAR,Isırgan Otu,6,15,7,15
ANKARA,PURSAKLAR,Karaçalı,7,15,8,15
ANKARA,PURSAKLAR,Kekik,6,15,7,15
ANKARA,PURSAKLAR,Korunga,6,15,7,15
ANKARA,PURSAKLAR,Muhtelif Meyve Çşt,4,15,5,15
ANKARA,PURSAKLAR,Muhtelif Sebze Çşt,6,15,7,15
ANKARA,PURSAKLAR,Yonca,6,15,7,15
ANKARA,PURSAKLAR,Çiğdem,3,15,4,15
ANKARA,SINCAN,Akasya,5,15,6,15
ANKARA,SINCAN,Ayçiçeği,6,15,7,15
ANKARA,SINCAN,Ballıbaba,5,15,6,15
ANKARA,SINCAN,Devedikeni,6,15,8,15
ANKARA,SINCAN,Engerek Otu,6,15,8,15
ANKARA,SINCAN,Geven,6,15,8,15
ANKARA,SINCAN,Hardal,5,15,6,15
ANKARA,SINCAN,Isırgan Otu,6,15,8,15
ANKARA,SINCAN,Kekik,6,15,8,15
ANKARA,SINCAN,Papatya,5,15,6,15
ANKARA,SINCAN,Sığırkuyruğu,6,15,8,15
ANKARA,SINCAN,Y. Adaçayı,6,15,8,15
ANKARA,SINCAN,Y. Fiğ/Korunga,6,15,8,15
ANKARA,SINCAN,Y. Yonca,6,15,8,15
ANKARA,SINCAN,Çiğdem,3,15,4,15
ANKARA,SINCAN,İğde,5,15,6,15
ANKARA,YENIMAHALLE,Adaçayı,6,15,8,15
ANKARA,YENIMAHALLE,Aliç,5,15,6,15
ANKARA,YENIMAHALLE,Fesleğen,8,15,9,15
ANKARA,YENIMAHALLE,Hindiba,4,15,7,15
ANKARA,YENIMAHALLE,Kekik,6,15,9,15
ANKARA,YENIMAHALLE,Muhtelif Meyve Çşt,4,15,5,15
ANKARA,YENIMAHALLE,Muhtelif Sebze Çşt,6,15,7,15
ANKARA,YENIMAHALLE,Nane,6,15,9,15
ANKARA,YENIMAHALLE,Papatya,5,15,9,15
ANKARA,YENIMAHALLE,Sığırkuyruğu,7,15,9,15
ANKARA,YENIMAHALLE,Çiğdem,3,15,4,15
ANKARA,YENIMAHALLE,İğde,5,15,6,15
ANKARA,ÇAMLIDERE,Ballibaba,4,15,7,15
ANKARA,ÇAMLIDERE,Elagöz/Ateş Diken,7,15,8,15
ANKARA,ÇAMLIDERE,Eşek Diken,6,15,7,15
ANKARA,ÇAMLIDERE,Geven,7,15,8,15
ANKARA,ÇAMLIDERE,Güvey Otu,5,15,7,15
ANKARA,ÇAMLIDERE,Kantaron,5,15,6,15
ANKARA,ÇAMLIDERE,Karaçalı,6,15,8,15
ANKARA,ÇAMLIDERE,Kekik,6,15,7,15
ANKARA,ÇAMLIDERE,Sarı Çalı,5,15,6,15
ANKARA,ÇAMLIDERE,Sütleğen,4,15,7,15
ANKARA,ÇAMLIDERE,Sığırkuyruğu,5,15,7,15
ANKARA,ÇAMLIDERE,Y. Hardal,5,15,7,15
ANKARA,ÇAMLIDERE,Y. Korunga,4,15,7,15
ANKARA,ÇAMLIDERE,Y. Yonca,4,15,7,15
ANKARA,ÇAMLIDERE,Yavruağzı,7,15,8,15
ANKARA,ÇAMLIDERE,Çiğdem,3,15,4,15
ANKARA,ÇAMLIDERE,Üçgül Çeşitleri,4,15,7,15
ANKARA,ÇANKAYA,Alıç,5,15,6,15
ANKARA,ÇANKAYA,Ayçiçeği,6,15,7,15
ANKARA,ÇANKAYA,Ballibaba,5,15,7,15
ANKARA,ÇANKAYA,Fiğ (Yabani/Adi/Macar),5,15,6,15
ANKARA,ÇANKAYA,Geven,5,15,6,15
ANKARA,ÇANKAYA,Muhtelif Meyve Çşt,4,15,5,15
ANKARA,ÇANKAYA,Muhtelif Sebze Çşt,5,15,7,15
ANKARA,ÇANKAYA,Papatya,5,15,7,15
ANKARA,ÇANKAYA,Sütleğen,5,15,7,15
ANKARA,ÇANKAYA,Sığırkuyruğu,5,15,6,15
ANKARA,ÇANKAYA,Çiğdem,3,15,4,15
ANKARA,ÇANKAYA,İğde,5,15,6,15
ANKARA,ÇUBUK,Akasya,5,15,6,15
ANKARA,ÇUBUK,Boğa Diken,4,15,7,15
ANKARA,ÇUBUK,Deve Diken,5,15,7,15
ANKARA,ÇUBUK,Geven,4,15,7,15
ANKARA,ÇUBUK,Hardal,4,15,7,15
ANKARA,ÇUBUK,Hindiba,5,15,7,15
ANKARA,ÇUBUK,Karaçalı,5,15,6,15
ANKARA,ÇUBUK,Kır Kekiği,4,15,7,15
ANKARA,ÇUBUK,Muhtelif Meyve Çeşt.,4,15,7,15
ANKARA,ÇUBUK,Muhtelif Sebze Çeşt.,4,15,7,15
ANKARA,ÇUBUK,Sütleğen,5,15,7,15
ANKARA,ÇUBUK,Sığırkuyruğu,5,15,7,15
ANKARA,ÇUBUK,Yabani Korunga,4,15,7,15
ANKARA,ÇUBUK,Yabani Yonca,4,15,7,15
ANKARA,ÇUBUK,Çiğdem,3,15,4,15
ANKARA,ÇUBUK,İğde,5,15,6,15
ANKARA,ŞEREFLIKOÇHISAR,Ayçiçeği,6,15,7,15
ANKARA,ŞEREFLIKOÇHISAR,Devedikeni,5,15,7,15
ANKARA,ŞEREFLIKOÇHISAR,Fiğ,5,15,6,15
ANKARA,ŞEREFLIKOÇHISAR,Geven,5,15,7,15
ANKARA,ŞEREFLIKOÇHISAR,Hardal,5,15,7,15
ANKARA,ŞEREFLIKOÇHISAR,Korunga,5,15,6,15
ANKARA,ŞEREFLIKOÇHISAR,Sütleğen,5,15,7,15
ANKARA,ŞEREFLIKOÇHISAR,Sığırkuyruğu,5,15,7,15
ANTALYA,AKSEKI,Ada Çayı,6,1,7,30
ANTALYA,AKSEKI,Geven,6,15,7,30
ANTALYA,AKSEKI,Kara Çaltı,6,15,7,30
ANTALYA,AKSEKI,Ladin,7,1,7,30
ANTALYA,AKSEKI,Meşe,7,1,7,30
ANTALYA,AKSEKI,Sütleğen,6,15,7,30
ANTALYA,AKSEKI,Taş Kekiği,6,1,7,15
ANTALYA,AKSEKI,Yer Kekiği,4,1,6,1
ANTALYA,AKSEKI,Yonca,6,20,7,10
