il,ilce,mahalle,lat,lon
ANKARA,KIZILCAHAMAM,CİĞİRLER,40.4989396,32.646825
ANKARA,KIZILCAHAMAM,DEMİRCİÖREN,40.353458,32.581116
ANKARA,KIZILCAHAMAM,DEĞİRMENÖNÜ,40.33783,32.53566
ANKARA,KIZILCAHAMAM,DOYMUŞÖREN,40.380161,32.557854
ANKARA,KIZILCAHAMAM,DOĞANÖZÜ,40.38044,32.573257
ANKARA,KIZILCAHAMAM,ESENLER,40.3257677,32.6398392
ANKARA,KIZILCAHAMAM,EĞERLİALÖREN,40.583528,32.734379
ANKARA,KIZILCAHAMAM,EĞERLİBAŞKÖY,40.581249,32.795441
ANKARA,KIZILCAHAMAM,EĞERLİDERE,40.5585591,32.7323589
ANKARA,KIZILCAHAMAM,EĞERLİKOZÖREN,40.5715498,32.7609309
ANKARA,KIZILCAHAMAM,GAZİ MUSTAFA KEMALPAŞA,40.4825521,32.6470327
ANKARA,KIZILCAHAMAM,GEBELER,40.6305446,32.5111059
ANKARA,KIZILCAHAMAM,GÖKBEL,40.6004166,32.5497601
ANKARA,KIZILCAHAMAM,GÜMELE,40.389057,32.314812
ANKARA,KIZILCAHAMAM,GÜNEYSARAY,40.329807,32.410942
ANKARA,KIZILCAHAMAM,GÜVEM,40.5905849,32.6607012
ANKARA,KIZILCAHAMAM,HIDIRLAR,40.6634829,32.6648082
ANKARA,KIZILCAHAMAM,KALEMLER,40.3666943,32.413385
ANKARA,KIZILCAHAMAM,KARAAĞAÇ,40.623314,32.582295
ANKARA,KIZILCAHAMAM,KARACAÖREN,40.422756,32.592743
ANKARA,KIZILCAHAMAM,KARŞIYAKA,40.4648417,32.650702
ANKARA,KIZILCAHAMAM,KASIMLAR,40.661804,32.669834
ANKARA,KIZILCAHAMAM,KAVAKÖZÜ,40.631596,32.651897
ANKARA,KIZILCAHAMAM,KEMEAĞCİN,40.357529,32.547424
ANKARA,KIZILCAHAMAM,KIRKIRCA,40.279579,32.405109
ANKARA,KIZILCAHAMAM,KIRKÖY,40.452377,32.709274
ANKARA,KIZILCAHAMAM,KIZIK,40.385296,32.429459
ANKARA,KIZILCAHAMAM,KIZILCAÖREN,40.5076225,32.625947
ANKARA,KIZILCAHAMAM,KIŞLAK,40.295399,32.380623
ANKARA,KIZILCAHAMAM,KOCALAR,40.30748,32.523029
ANKARA,KIZILCAHAMAM,KURUMCU,40.34782,32.397957
ANKARA,KIZILCAHAMAM,KUŞCUÖREN,40.3665286,32.4698719
ANKARA,KIZILCAHAMAM,MAHKEMEAĞCİN,40.357529,32.547424
ANKARA,KIZILCAHAMAM,OLUCAK,40.4833168,32.8265912
ANKARA,KIZILCAHAMAM,ORTAKÖY,40.599213,32.8901706
ANKARA,KIZILCAHAMAM,OTACI,40.3674345,32.8284539
ANKARA,KIZILCAHAMAM,OĞLAKCI,40.526184,32.655666
ANKARA,KIZILCAHAMAM,PAZAR,40.3295014,32.7478692
ANKARA,KIZILCAHAMAM,PAZAR BAŞÖREN,40.4255752,32.8189126
ANKARA,KIZILCAHAMAM,PAZAR KINIK,40.3633,32.756889
ANKARA,KIZILCAHAMAM,SALIN,40.6405462,32.7059761
ANKARA,KIZILCAHAMAM,SARAYCIK,40.407234,32.568173
ANKARA,KIZILCAHAMAM,SAZAK,40.410397,32.600376
ANKARA,KIZILCAHAMAM,SEMELER,40.573639,32.667423
ANKARA,KIZILCAHAMAM,SEMER,40.5914355,32.8976475
ANKARA,KIZILCAHAMAM,SÜLELER,40.6535269,32.592254
ANKARA,KIZILCAHAMAM,TAHTALAR,40.3717166,32.3613542
ANKARA,KIZILCAHAMAM,TAŞLICA,40.396389,32.731564
ANKARA,KIZILCAHAMAM,TURNALI,40.233753,32.359619
ANKARA,KIZILCAHAMAM,UĞURLU,40.36087,32.668407
ANKARA,KIZILCAHAMAM,YAKAKAYA,40.37672,32.460129
ANKARA,KIZILCAHAMAM,YANIK ÖZBEKLER,40.530827,32.610615
ANKARA,KIZILCAHAMAM,YAĞCIHÜSEYİN,40.645683,32.750717
ANKARA,KIZILCAHAMAM,YENİCE,40.4697106,32.6391349
ANKARA,KIZILCAHAMAM,YEŞİLKÖY,40.4193648,32.5384286
ANKARA,KIZILCAHAMAM,YILDIRIMDEMİRCİLER,40.470496,32.8145715
ANKARA,KIZILCAHAMAM,YILDIRIMHACILAR,40.4932519,32.8036755
ANKARA,KIZILCAHAMAM,YILDIRIMYAĞLICA,40.459972,32.840481
ANKARA,KIZILCAHAMAM,YILDIRIMÇATAK,40.465839,32.866875
ANKARA,KIZILCAHAMAM,YILDIRIMÖREN,40.486942,32.804935
ANKARA,KIZILCAHAMAM,YUKARIHÜYÜK,40.35537299999999,32.342697
ANKARA,KIZILCAHAMAM,YUKARIKARAÖREN,40.3657,32.728466
ANKARA,KIZILCAHAMAM,YUKARIKESE,40.6514475,32.6838389
ANKARA,KIZILCAHAMAM,YUKARIÇANLI,40.656826,32.69643
ANKARA,KIZILCAHAMAM,ÇAVUŞLAR,40.3263477,32.5275515
ANKARA,KIZILCAHAMAM,ÇELTİKÇİ,40.3204847,32.4558253
ANKARA,KIZILCAHAMAM,ÇELTİKÇİ KINIK,40.367069,32.305264
ANKARA,KIZILCAHAMAM,ÇEŞTEPE,40.3270078,32.6899982
ANKARA,KIZILCAHAMAM,ÇIRPAN,40.258545,32.547985
ANKARA,KIZILCAHAMAM,ÇUKURCA,40.5031305,32.7524114
ANKARA,KIZILCAHAMAM,ÇUKURÖREN,40.526203,32.699341
ANKARA,KIZILCAHAMAM,ÖRENCİK,40.2524292,32.4481374
ANKARA,KIZILCAHAMAM,ÜYÜCEK,40.6222128,32.5636835
ANKARA,KIZILCAHAMAM,ÜÇBAŞ,40.404182,32.68071
ANKARA,KIZILCAHAMAM,İSMETPAŞA,40.4733466,32.6624178
ANKARA,KIZILCAHAMAM,İYCELER,40.661621,32.648968
ANKARA,KIZILCAHAMAM,İĞDİR,40.313278,32.679981
ANKARA,KIZILCAHAMAM,İĞMİR,40.3499784,32.7840185
ANKARA,KIZILCAHAMAM,ŞAHİNLER,40.6681451,32.4602885
ANKARA,MAMAK,ABİDİNPAŞA,39.928423,32.8869226
ANKARA,MAMAK,ALTIAĞAÇ,39.940276,32.9185945
ANKARA,MAMAK,AŞIK VEYSEL,39.9240176,32.8954237
ANKARA,MAMAK,BAHÇELERÜSTÜ,39.9405637,32.895715
ANKARA,MAMAK,BAHÇELERİÇİ,39.9306666,32.9164947
ANKARA,MAMAK,BALKİRAZ,39.9324894,32.888608
ANKARA,MAMAK,BAYINDIR,39.8945787,33.0214367
ANKARA,MAMAK,CENGİZHAN,39.9000451,32.9239483
ANKARA,MAMAK,DOSTLAR,39.9224968,32.9514661
ANKARA,MAMAK,DURALİ ALIÇ,39.9029715,32.9308802
ANKARA,MAMAK,DİRİLİŞ,39.9514066,32.9017354
ANKARA,MAMAK,EKİN,39.961165,32.9433021
ANKARA,MAMAK,FAHRİ KORUTÜRK,39.9099498,32.9227993
ANKARA,MAMAK,GENERAL ZEKİ DOĞAN,39.9167721,32.9061676
ANKARA,MAMAK,GÖKÇEYURT,39.9518849,33.0421521
ANKARA,MAMAK,HÜREL,39.9368979,32.8982825
ANKARA,MAMAK,KAYAŞ,39.9147936,32.9667683
ANKARA,MAMAK,KAZIM ORBAY,39.9162714,32.8926333
ANKARA,MAMAK,KIBRISKÖY,39.875556,32.9969417
ANKARA,MAMAK,KIZILCA,39.9397114,32.9984215
ANKARA,MAMAK,KUSUNLAR,39.887909,32.970974
ANKARA,MAMAK,KUTLUDÜĞÜN,39.9005704,33.0368404
ANKARA,MAMAK,KÖSTENCE,39.9180122,32.9520063
ANKARA,MAMAK,KÜÇÜK KAYAŞ,39.9096541,32.9776664
ANKARA,MAMAK,LALAHAN,39.9729183,33.1188297
ANKARA,MAMAK,MEHTAP,39.9327491,32.897245
ANKARA,MAMAK,MİSKET,39.9256542,32.9138403
ANKARA,MAMAK,ORTAKÖY,39.9309696,33.0216603
ANKARA,MAMAK,PEYAMİ SAFA,39.9204117,32.8946544
ANKARA,MAMAK,SAİMEKADIN,39.9302955,32.8928929
ANKARA,MAMAK,YENİ BAYINDIR,39.9047128,32.9827715
ANKARA,MAMAK,YUKARI İMROHOR,39.8894901,32.9101679
ANKARA,MAMAK,ZİRVEKENT,39.8536973,32.9659447
ANKARA,MAMAK,ÜREĞİL,40.2596707,32.0782912
ANKARA,MAMAK,ŞAFAKTEPE,39.9391045,32.8877333
ANKARA,MAMAK,ŞAHAP GÜRLER,39.9057871,32.9531607
ANKARA,MAMAK,ŞEHİT CENGİZ TOPEL,39.9192154,32.8794858
ANKARA,NALLIHAN,100.YIL,40.1912581,31.340919
ANKARA,NALLIHAN,AKSU,40.2214224,31.21088
ANKARA,NALLIHAN,ALAN,40.1107173,31.2153008
ANKARA,NALLIHAN,ALPAĞUT,40.288113,31.083147
ANKARA,NALLIHAN,ALİAĞA,40.1852669,31.3536501
ANKARA,NALLIHAN,ALİEFE,40.194084,31.189508
ANKARA,NALLIHAN,ARKUTÇA,40.2408666,31.2707723
ANKARA,NALLIHAN,ATATÜRK,40.1874635,31.3596153
ANKARA,NALLIHAN,ATÇA,40.196377,31.544664
ANKARA,NALLIHAN,AYDOĞMUŞ,40.2509,31.177965
ANKARA,NALLIHAN,AŞAĞIBAĞDERE,40.0992576,31.0944476
ANKARA,NALLIHAN,AŞAĞIBAĞLICA,40.1867865,31.2904138
ANKARA,NALLIHAN,AŞAĞIKAVACIK,40.1755954,31.2205294
ANKARA,NALLIHAN,BELENALAN,40.117809,31.043324
ANKARA,NALLIHAN,BELENÖREN,40.2854428,31.4746948
ANKARA,NALLIHAN,BEYALAN,40.274693,31.516016
ANKARA,NALLIHAN,BEYCİK,40.314121,31.149507
ANKARA,NALLIHAN,BEYDİLİ,40.158394,31.003635
ANKARA,NALLIHAN,BOZYAKA,40.2591464,31.3542837
ANKARA,NALLIHAN,CENDERE,40.1941294,31.1232761
ANKARA,NALLIHAN,DANİŞMENT,40.3312458,31.4116023
ANKARA,NALLIHAN,DAVUTOĞLAN,40.1141224,31.6322515
ANKARA,NALLIHAN,DEMİRKÖY,40.1628515,31.0820683
ANKARA,NALLIHAN,DEREKÖY,40.2734706,31.3322973
ANKARA,NALLIHAN,DOĞANDERE,40.3029599,31.2852733
ANKARA,NALLIHAN,DÖĞMECİ,40.249859,31.142513
ANKARA,NALLIHAN,EMREMSULTAN,40.0745825,31.3962096
ANKARA,NALLIHAN,EPÇELER,40.2386997,31.0963418
ANKARA,NALLIHAN,ERİCEK,40.2061528,30.9704863
ANKARA,NALLIHAN,EYMİR,40.176369,31.468021
ANKARA,NALLIHAN,EĞRİ,40.0636826,30.99953
ANKARA,NALLIHAN,FATİH,40.1727159,31.3373726
ANKARA,NALLIHAN,GÖKÇEÖZ,40.251324,31.654716
ANKARA,NALLIHAN,GÜZELÖZ,40.2960629,31.3606093
ANKARA,NALLIHAN,HACIBEY,40.1921843,31.3527917
ANKARA,NALLIHAN,HACIHASANLAR,40.299208,31.1219059
ANKARA,NALLIHAN,HIDIRLAR,40.0784345,31.4219428
ANKARA,NALLIHAN,KABACA,40.3138278,31.3607663
ANKARA,NALLIHAN,KADIKÖY,40.246315,31.240997
ANKARA,NALLIHAN,KARACASU,40.3023014,31.2388627
ANKARA,NALLIHAN,KARAHİSAR,40.1793164,31.1185466
ANKARA,NALLIHAN,KARAHİSARGÖLCÜK,40.118744,31.117605
ANKARA,NALLIHAN,KARAHİSARKOZLU,40.0626607,31.3095653
ANKARA,NALLIHAN,KARAKÖY,40.183983,31.654379
ANKARA,NALLIHAN,KULU,40.1122353,31.1734898
ANKARA,NALLIHAN,KURUCA,40.0834825,31.0687363
ANKARA,NALLIHAN,KUZUCULAR,40.097553,30.902897
ANKARA,NALLIHAN,MEYİLDERE,40.1678995,31.1738188
ANKARA,NALLIHAN,MEYİLHACILAR,40.1918179,31.1666423
ANKARA,NALLIHAN,NALLIDERE,40.130154,31.338596
ANKARA,NALLIHAN,NALLIGÖLCÜK,40.267937,31.542906
ANKARA,NALLIHAN,NASUHPAŞA,40.1847751,31.3494443
ANKARA,NALLIHAN,NEBİOĞLU,40.170011,30.8833914
ANKARA,NALLIHAN,OSMANKÖY,40.072195,30.9753964
ANKARA,NALLIHAN,OZAN,40.14962,30.92594
ANKARA,NALLIHAN,SARIKAYA,40.2517981,31.4313773
ANKARA,NALLIHAN,SARIYAR,40.0440841,31.431129
ANKARA,NALLIHAN,SOBRAN,40.1934129,31.3905255
ANKARA,NALLIHAN,SOĞUKKUYU,40.0892194,31.0375846
ANKARA,NALLIHAN,SUBAŞI,40.1903281,31.0927977
ANKARA,NALLIHAN,TEKİRLER,40.122904,30.8867176
ANKARA,NALLIHAN,TEPE,40.088589,31.170919
ANKARA,NALLIHAN,ULUHAN,40.3242413,31.1010535
ANKARA,NALLIHAN,ULUKÖY,40.159329,31.658403
ANKARA,NALLIHAN,UZUNÖZ,40.362476,31.42539
ANKARA,NALLIHAN,YAKAPINAR,40.2457715,31.3360549
ANKARA,NALLIHAN,YAZI,40.187693,31.3554525
ANKARA,NALLIHAN,YENİCE,40.0709008,30.859198
ANKARA,NALLIHAN,YEŞİLYURT,40.222912,31.523291
ANKARA,NALLIHAN,YUKARIBAĞDERE,40.147236,31.104671
ANKARA,NALLIHAN,YUKARIBAĞLICA,40.1894961,31.3068294
ANKARA,NALLIHAN,YUKARIKAVACIK,40.1907592,31.2264652
ANKARA,NALLIHAN,ÇALICAALAN,40.306267,31.18878
ANKARA,NALLIHAN,ÇAMALAN,40.1271801,30.9366007
ANKARA,NALLIHAN,ÇAYIRHAN,40.0980254,31.6723993
ANKARA,NALLIHAN,ÇULHALAR,40.256855,31.234816
ANKARA,NALLIHAN,ÇİLLER,40.3211078,31.2683164
ANKARA,NALLIHAN,ÇİVE,40.2044391,31.059312
ANKARA,NALLIHAN,ÖMERŞEYHLER,40.1127524,31.310794
ANKARA,NALLIHAN,ÖŞÜRLER,40.1081249,31.0772311
ANKARA,NALLIHAN,İSLAMALAN,40.231792,31.131523
ANKARA,POLATLI,ADATOPRAKPINAR,39.130444,32.007011
ANKARA,POLATLI,AVDANLI,39.36388,32.099945
ANKARA,POLATLI,AVŞAR,39.764255,32.122211
ANKARA,POLATLI,BABAYAKUP,39.595036,32.402325
ANKARA,POLATLI,BASRI,39.6089726,32.1234325
ANKARA,POLATLI,BEYCEĞİZ,39.647293,32.161167
ANKARA,POLATLI,BEYLİKKÖPRÜ,39.5976872,31.9512146
ANKARA,POLATLI,BEŞKÖPRÜ,39.309883,32.03545
ANKARA,POLATLI,CUMHURİYET,39.5832328,32.1466362
ANKARA,POLATLI,ESENTEPE,39.56933,32.1444652
ANKARA,POLATLI,ESKİKARSAK,39.414421,32.04673
ANKARA,POLATLI,ESKİKÖSELER,39.606285,32.349018
ANKARA,POLATLI,ESKİPOLATLI,39.5379613,32.1836066
ANKARA,POLATLI,FATİH,39.5775119,32.129141
ANKARA,POLATLI,GAZİ,39.586475,32.1407096
ANKARA,POLATLI,GEDİKLİ,39.7304214,32.2293614
ANKARA,POLATLI,GENÇALİ,39.773823,31.825184
ANKARA,POLATLI,GÜLPINAR,39.180839,31.875828
ANKARA,POLATLI,GÜLVEREN,39.5705397,32.1365109
ANKARA,POLATLI,GÜMÜŞYAKA,39.3460309,32.0016858
ANKARA,POLATLI,GÜNDOĞAN,39.487454,32.242821
ANKARA,POLATLI,GÜREŞ,39.816757,32.198334
ANKARA,POLATLI,HACIMUSA,39.0368055,32.2555558
ANKARA,POLATLI,HACIMUSLU,39.35561,32.18235
ANKARA,POLATLI,HACIOSMANOĞLU,39.138138,31.957157
ANKARA,POLATLI,HACITUĞRUL,39.7266763,32.1985781
ANKARA,POLATLI,HIDIRŞEYH,39.839226,32.236874
ANKARA,POLATLI,ILICA,39.304306,32.208549
ANKARA,POLATLI,KABAK,39.26022,32.021126
ANKARA,POLATLI,KARAAHMET,39.819435,32.158928
ANKARA,POLATLI,KARABENLİ,39.361168,32.217419
ANKARA,POLATLI,KARACAAHMET,39.727108,31.946377
ANKARA,POLATLI,KARAHAMZALI,39.445274,32.121033
ANKARA,POLATLI,KARAKAYA,39.512859,32.36589
ANKARA,POLATLI,KARAKUYU,39.4504183,32.221153
ANKARA,POLATLI,KARAPINAR,39.622803,32.175701
ANKARA,POLATLI,KARAYAVŞAN,39.4890986,32.3455599
ANKARA,POLATLI,KARAİLYAS,39.5462503,31.9715253
ANKARA,POLATLI,KARGALI,39.5889764,32.2580767
ANKARA,POLATLI,KAYABAŞI,39.556938,32.3629
ANKARA,POLATLI,KIRANHARMANI,39.671188,31.969185
ANKARA,POLATLI,KIZILCAKIŞLA,39.5136116,32.3293168
ANKARA,POLATLI,KOCAHACILI,39.3069397,32.0468682
ANKARA,POLATLI,KURTULUŞ,39.5806148,32.1382699
ANKARA,POLATLI,MACUN,39.634968,32.303101
ANKARA,POLATLI,MEHMETAKİF,39.5933707,32.1403527
ANKARA,POLATLI,MÜSLÜM,39.752285,32.079033
ANKARA,POLATLI,OLUKPINAR,39.6826115,32.3320016
ANKARA,POLATLI,OĞUZLAR,39.792122,32.095512
ANKARA,POLATLI,POYRAZ,39.7207233,32.2858978
ANKARA,POLATLI,SABANCA,39.363884,32.26395
ANKARA,POLATLI,SAKARYA,39.5031893,32.0746644
ANKARA,POLATLI,SARIHALİL,39.424808,32.251224
ANKARA,POLATLI,SARIOBA,39.869862,32.078629
ANKARA,POLATLI,SİNANLI,39.1160811,32.0131278
ANKARA,POLATLI,SİNCİK,39.044319,32.287899
ANKARA,POLATLI,SİVRİ,39.4324858,32.3011263
ANKARA,POLATLI,TATLIKUYU,39.465538,32.023968
ANKARA,POLATLI,TAŞPINAR,39.565151,32.326954
ANKARA,POLATLI,TOYDEMİR,39.392925,32.177055
ANKARA,POLATLI,TÜFEKÇİOĞLU,39.159843,31.940708
ANKARA,POLATLI,TÜRKKARSAK,39.481209,32.189922
ANKARA,POLATLI,TÜRKTACİRİ,39.2167094,32.002433
ANKARA,POLATLI,UZUNBEY,39.0870141,32.0000338
ANKARA,POLATLI,YARALI,39.2837755,32.0670533
ANKARA,POLATLI,YASSIHÜYÜK,39.6561257,31.9921875
ANKARA,POLATLI,YAĞCIOĞLU,39.0608063,32.2147365
ANKARA,POLATLI,YAĞMURBABA,39.699616,32.168861
ANKARA,POLATLI,YENİ,39.5780662,32.1470097
ANKARA,POLATLI,YENİCE,39.3744743,32.0016196
ANKARA,POLATLI,YENİDOĞAN,39.6901737,32.2669835
ANKARA,POLATLI,YENİKÖSELER,39.736587,31.928724
ANKARA,POLATLI,YENİMEHMETLİ,39.4181842,32.1683448
ANKARA,POLATLI,YEŞİLÖZ,39.142159,32.339455
ANKARA,POLATLI,YILDIZLI,39.383099,32.102871
ANKARA,POLATLI,YÜZÜKBAŞI,39.0062934,32.0501444
ANKARA,POLATLI,ZAFER,39.5781587,32.1419104
ANKARA,POLATLI,ÇAMLICA,39.5972729,32.1495151
ANKARA,POLATLI,ÇANAKÇI,39.445423,32.08107
ANKARA,POLATLI,ÇEKİRDEKSİZ,39.619659,32.053066
ANKARA,POLATLI,ÇEKİRDEKSİZOSB,39.619659,32.053066
ANKARA,POLATLI,ÇİMENCEĞİZ,39.682331,32.151001
ANKARA,POLATLI,ÖMERLER,39.763802,31.836874
ANKARA,POLATLI,ÖRDEKGÖLÜ,39.357948,32.28886
ANKARA,POLATLI,ÖZYURT,39.210243,32.06834
ANKARA,POLATLI,ÜÇPINAR,39.578476,32.083332
ANKARA,POLATLI,İNLER,39.260857,32.254612
ANKARA,POLATLI,İSTİKLAL,39.576255,32.1576046
ANKARA,POLATLI,İĞCİLER,39.5536832,32.0588294
ANKARA,POLATLI,ŞABANÖZÜ,39.727303,32.099804
ANKARA,POLATLI,ŞEHİTLİK,39.5821905,32.1259406
ANKARA,POLATLI,ŞENTEPE,39.5644641,32.1450555
ANKARA,POLATLI,ŞEYHALİ,39.50042,32.293545
ANKARA,PURSAKLAR,ABADAN,40.116222,32.86544
ANKARA,PURSAKLAR,KARAKÖY,40.1632531,32.8827211
ANKARA,PURSAKLAR,KARŞIYAKA,40.1406061,32.8934961
ANKARA,PURSAKLAR,KÖSRELİKKIZIĞI,40.105072,32.890507
ANKARA,PURSAKLAR,MERKEZ,40.0371641,32.8970859
ANKARA,PURSAKLAR,SARAY CUMHURİYET,40.073594,32.9354818
ANKARA,PURSAKLAR,SARAY FATİH,40.0786967,32.9204739
ANKARA,PURSAKLAR,SARAY GÜMÜŞOLUK,40.0857099,32.9292592
ANKARA,PURSAKLAR,SARAY OSMANGAZİ,40.0670721,32.9289235
ANKARA,PURSAKLAR,SİRKELİ YEŞİLOVA,40.1328284,32.8501022
ANKARA,PURSAKLAR,SİRKELİ YEŞİLYURT,40.1472626,32.8489976
ANKARA,PURSAKLAR,TEVFİK İLERİ,40.0453988,32.9137692
ANKARA,PURSAKLAR,YENİ KARAKÖY,40.0559892,32.9539466
ANKARA,PURSAKLAR,YILDIRIM BEYAZIT,40.2336564,33.0457239
ANKARA,PURSAKLAR,YUNUS EMRE,40.0324196,32.8971405
ANKARA,PURSAKLAR,YUVA,40.1715227,32.862579
ANKARA,SİNCAN,AKÇAÖREN,40.0471164,32.486153
ANKARA,SİNCAN,ALAGÖZ,39.7466436,32.4790202
ANKARA,SİNCAN,ALCI,39.7916545,32.4567925
ANKARA,SİNCAN,ANAYURT,39.883224,32.395969
ANKARA,SİNCAN,BACI ,39.7875183,32.2896082
ANKARA,SİNCAN,BEYOBASI,39.6555425,32.3414888
ANKARA,SİNCAN,ERKEKSU,39.9935869,32.4274184
ANKARA,SİNCAN,ESENLER,39.8603427,32.4967816
ANKARA,SİNCAN,GAZİ OSMANPAŞA,39.9924403,32.5793882
ANKARA,SİNCAN,GİRMEÇ,39.8157821,32.2796194
ANKARA,SİNCAN,HİSARLIKAYA,39.7321956,32.5403086
ANKARA,SİNCAN,KESİKTAŞ,39.9323566,32.5032627
ANKARA,SİNCAN,MALIKÖY,39.783321,32.3881409
ANKARA,SİNCAN,MARAŞAL ÇAKMAK,39.962253399999994,32.5870211
ANKARA,SİNCAN,MÜLK,40.0815897,32.4859172
ANKARA,SİNCAN,PLEVNE,39.9649906,32.5972253
ANKARA,SİNCAN,POLATLAR,39.8954347,32.5023335
ANKARA,SİNCAN,TATLAR,39.9067235,32.4729059
ANKARA,SİNCAN,TÖREKENT,39.9895939,32.5585566
ANKARA,SİNCAN,TÜRKOBASI,39.8173839,32.4517446
ANKARA,SİNCAN,ULUBATLI HASAN,39.9913946,32.5970093
ANKARA,SİNCAN,YENİHİSAR,39.72355,32.43042
ANKARA,SİNCAN,YENİKAYI,40.0152497,32.4431979
ANKARA,SİNCAN,YENİPEÇENEK,39.8833185,32.5542202
ANKARA,SİNCAN,YENİÇİMŞİT,39.9501441,32.5529346
ANKARA,SİNCAN,YUNUS EMRE,40.0324196,32.8971405
ANKARA,SİNCAN,ÇOKÖREN,39.6587757,32.439148
ANKARA,SİNCAN,ÇOĞLU,40.0159388,32.5410205
ANKARA,SİNCAN,ÇİÇEKTEPE,39.8700665,32.536942
ANKARA,SİNCAN,ÜCRET,39.6766283,32.5061563
ANKARA,SİNCAN,İLYAKUT,40.0678551,32.4919654
ANKARA,SİNCAN,İNCİRLİK,40.1070458,32.5207077
ANKARA,YENİMAHALLE,25 MART,39.9546282,32.7938713
ANKARA,YENİMAHALLE,ANADOLU,39.9708874,32.7952659
ANKARA,YENİMAHALLE,AŞAĞI YAHYALAR,39.9819708,32.7744614
ANKARA,YENİMAHALLE,BATI SİTESİ,39.9634059,32.698525
ANKARA,YENİMAHALLE,DEMETEVLER,39.9687718,32.7846709
ANKARA,YENİMAHALLE,DEMETGÜL,39.96265,32.7945377
ANKARA,YENİMAHALLE,DEMETLALE,39.9634391,32.7902555
ANKARA,YENİMAHALLE,EMNİYET,39.9432702,32.8191242
ANKARA,YENİMAHALLE,GAYRET,39.9591081,32.8110175
ANKARA,YENİMAHALLE,IŞINLAR,39.9614347,32.8151396
ANKARA,YENİMAHALLE,KENTKOOP,39.965282,32.7260379
ANKARA,YENİMAHALLE,KUZEY YILDIZI,40.0345252,32.7929021
ANKARA,YENİMAHALLE,MACUN,39.634968,32.303101
ANKARA,YENİMAHALLE,MEMLİK,40.066025,32.751411
ANKARA,YENİMAHALLE,OSTİM,39.9837314,32.7496094
ANKARA,YENİMAHALLE,OSTİM OSB,39.9710699,32.7463804
ANKARA,YENİMAHALLE,PAMUKLAR,39.9829753,32.8074181
ANKARA,YENİMAHALLE,RAGIP TÜZÜN,39.9650023,32.8087623
ANKARA,YENİMAHALLE,UĞUR MUMCU,39.9602778,32.7361538
ANKARA,YENİMAHALLE,YENİ BATI,39.9710572,32.6996535
ANKARA,YENİMAHALLE,YENİÇAĞ,39.9648766,32.8137024
ANKARA,YENİMAHALLE,YUNUS EMRE,40.0324196,32.8971405
ANKARA,YENİMAHALLE,ÖZEVLER,39.975155,32.7787923
ANKARA,YENİMAHALLE,İLKYERLEŞİM,39.9737954,32.7277556
ANKARA,YENİMAHALLE,İVEDİKKÖY,40.0071636,32.7779086
ANKARA,ÇAMLIDERE,AHATLAR,40.4916344,32.4115244
ANKARA,ÇAMLIDERE,AKKAYA,40.374454,32.278355
ANKARA,ÇAMLIDERE,ALAKOÇ,40.55883,32.477535
ANKARA,ÇAMLIDERE,ATÇA,40.5084175,32.4014514
ANKARA,ÇAMLIDERE,AVDAN,40.5461168,32.5265141
ANKARA,ÇAMLIDERE,AVŞARLAR,40.510632,32.440651
ANKARA,ÇAMLIDERE,BARDAKÇILAR,40.519333,32.524273
ANKARA,ÇAMLIDERE,BAYINDIR,40.383099,32.349281
ANKARA,ÇAMLIDERE,BEYLER,40.493274,32.4779892
ANKARA,ÇAMLIDERE,BEŞBEYLER,40.4458478,32.474952
ANKARA,ÇAMLIDERE,BUĞRALAR,40.4158903,32.4188369
ANKARA,ÇAMLIDERE,BÖKELER,40.452904,32.338017
ANKARA,ÇAMLIDERE,DAĞKUZÖREN,40.4158205,32.2166309
ANKARA,ÇAMLIDERE,DOYMUŞ,40.437897,32.36636
ANKARA,ÇAMLIDERE,DOĞANCI,40.4040169,32.3988577
ANKARA,ÇAMLIDERE,DOĞANLAR,40.4815733,32.3540275
ANKARA,ÇAMLIDERE,DÖRTKONAK,40.50753,32.327683
ANKARA,ÇAMLIDERE,ELDELEK,40.478638,32.36866
ANKARA,ÇAMLIDERE,ELMALI,40.411423,32.497826
ANKARA,ÇAMLIDERE,ELVANLAR,40.458729,32.341465
ANKARA,ÇAMLIDERE,ELÖREN,40.420261,32.526466
ANKARA,ÇAMLIDERE,GÜNEY,40.462467,32.221394
ANKARA,ÇAMLIDERE,KAYABAŞI,40.4886558,32.4783969
ANKARA,ÇAMLIDERE,KUYUBAŞI,40.521519,32.365238
ANKARA,ÇAMLIDERE,KUŞÇULAR,40.54715,32.498653
ANKARA,ÇAMLIDERE,KÖRLER,40.4914282,32.4740448
ANKARA,ÇAMLIDERE,MEŞELER,40.489391,32.448086
ANKARA,ÇAMLIDERE,MUZRUPAĞACIN,40.450607,32.442726
ANKARA,ÇAMLIDERE,MÜSELLİM,40.529186,32.374718
ANKARA,ÇAMLIDERE,ORTA,40.4901205,32.4762672
ANKARA,ÇAMLIDERE,OSMANSİN,40.4329486,32.2488446
ANKARA,ÇAMLIDERE,PELİTÇİK,40.438698,32.401463
ANKARA,ÇAMLIDERE,PEÇENEK,40.4189199,32.3072343
ANKARA,ÇAMLIDERE,SARIKAVAK,40.4717706,32.3226338
ANKARA,ÇAMLIDERE,TATLAK,40.4664762,32.3747439
